ID,L1_Name,L2_Name,L3_Name,Mcode,Date,Min,Max,Mean,Median,Std,Count
45,Indus,Trunk Indus,Trunk Indus,,2019-10-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-14,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-15,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-16,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-22,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-23,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-24,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-25,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-26,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-27,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-10-30,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-01,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-14,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-15,0.0,6.983,0.001,0.0,0.055,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-16,0.0,7.446,0.001,0.0,0.059,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-22,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-23,0.0,17.937,0.001,0.0,0.095,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-24,0.0,14.928,0.001,0.0,0.072,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-25,0.0,12.204,0.001,0.0,0.053,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-26,0.0,8.886,0.001,0.0,0.037,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-27,0.0,6.032,0.001,0.0,0.025,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-11-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-11-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-01,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-12-11,0.0,0.62,0.001,0.0,0.01,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-12,0.0,16.572,0.029,0.0,0.556,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-13,0.0,17.616,0.029,0.0,0.534,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-14,0.0,17.111,0.025,0.0,0.47,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-15,0.0,16.469,0.019,0.0,0.386,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-16,0.0,15.744,0.015,0.0,0.311,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-17,0.0,14.988,0.012,0.0,0.245,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-18,0.0,12.363,0.008,0.0,0.177,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-19,0.0,10.522,0.007,0.0,0.132,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-20,0.0,9.94,0.006,0.0,0.114,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-21,0.0,9.276,0.005,0.0,0.095,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-22,0.0,8.67,0.004,0.0,0.077,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-23,0.0,7.429,0.003,0.0,0.06,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-24,0.0,6.357,0.003,0.0,0.049,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-12-25,0.0,5.463,0.002,0.0,0.04,398867.0
