ID,L1_Name,L2_Name,L3_Name,Mcode,Date,Min,Max,Mean,Median,Std,Count
45,Indus,Trunk Indus,Trunk Indus,,2018-11-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-14,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-15,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-16,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-22,0.0,6.772,0.002,0.0,0.047,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2018-11-23,0.0,4.216,0.001,0.0,0.036,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2018-11-24,0.0,2.439,0.001,0.0,0.023,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2018-11-25,0.0,1.389,0.001,0.0,0.015,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2018-11-26,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-27,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-11-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-01,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-14,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-15,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-16,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-22,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-23,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-24,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-25,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-26,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-27,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2018-12-30,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-01,0.0,1.828,0.001,0.0,0.029,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-02,0.0,8.546,0.002,0.0,0.06,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-03,0.0,7.345,0.002,0.0,0.043,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-04,0.0,4.884,0.001,0.0,0.029,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-05,0.0,3.405,0.001,0.0,0.022,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-06,0.0,2.455,0.001,0.0,0.016,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-07,0.0,1.652,0.001,0.0,0.012,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-11,0.0,2.571,0.001,0.0,0.022,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-12,0.0,1.933,0.001,0.0,0.017,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-13,0.0,1.414,0.001,0.0,0.013,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-14,0.0,1.166,0.001,0.0,0.01,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-15,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-16,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2019-01-19,0.0,11.487,0.002,0.0,0.077,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-20,0.0,19.34,0.007,0.0,0.183,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-21,0.0,39.861,0.041,0.0,0.861,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-22,0.0,39.44,0.037,0.0,0.804,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-23,0.0,38.915,0.034,0.0,0.757,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-24,0.0,38.446,0.031,0.0,0.707,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-25,0.0,37.926,0.028,0.0,0.657,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-26,0.0,37.509,0.025,0.0,0.607,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-27,0.0,44.253,0.031,0.0,0.662,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-28,0.0,43.937,0.025,0.0,0.602,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2019-01-29,0.0,43.419,0.019,0.0,0.515,398867.0
