ID,L1_Name,L2_Name,L3_Name,Mcode,Date,Min,Max,Mean,Median,Std,Count
45,Indus,Trunk Indus,Trunk Indus,,2017-10-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-14,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-15,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-16,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-17,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-18,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-22,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-23,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-24,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-25,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-26,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-27,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-10-30,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-01,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-06,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-07,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-08,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-09,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-10,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-11,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-12,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-13,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-14,0.0,16.45,0.003,0.0,0.15,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2017-11-15,0.0,14.749,0.002,0.0,0.1,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2017-11-16,0.0,13.138,0.001,0.0,0.069,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2017-11-17,0.0,11.462,0.001,0.0,0.048,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2017-11-18,0.0,9.77,0.001,0.0,0.034,398867.0
45,Indus,Trunk Indus,Trunk Indus,,2017-11-19,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-20,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-21,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-22,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-23,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-24,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-25,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-26,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-27,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-28,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-11-29,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-01,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-02,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-03,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-04,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-05,,,,,,
45,Indus,Trunk Indus,Trunk Indus,,2017-12-06,,,,,,
47,Indus,Panjnad,Sutlej,Ind17,2017-10-02,0.0,12077.932,184.996,0.0,994.169,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-03,0.0,12077.486,184.821,0.0,993.984,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-04,0.0,12076.73,184.536,0.0,993.537,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-05,0.0,12076.149,184.245,0.0,993.064,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-06,0.0,12075.546,183.987,0.0,992.631,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-07,0.0,12074.879,183.77,0.0,992.267,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-08,0.0,12074.116,183.597,0.0,991.965,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-09,0.0,12073.362,183.475,0.0,991.741,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-10,0.0,12072.563,183.338,0.0,991.473,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-11,0.0,12071.795,183.246,0.0,991.27,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-12,0.0,12071.069,183.145,0.0,991.045,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-13,0.0,12070.262,183.045,0.0,990.812,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-14,0.0,12069.328,182.966,0.0,990.595,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-15,0.0,12068.506,182.889,0.0,990.397,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-16,0.0,12067.518,182.808,0.0,990.181,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-17,0.0,12066.667,182.721,0.0,989.953,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-18,0.0,12065.681,182.6,0.0,989.633,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-19,0.0,12064.54,182.429,0.0,989.155,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-20,0.0,12063.531,182.302,0.0,988.814,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-21,0.0,12062.523,182.238,0.0,988.617,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-22,0.0,12062.405,182.163,0.0,988.397,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-23,0.0,12062.234,182.156,0.0,988.283,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-24,0.0,12061.866,182.12,0.0,988.206,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-25,0.0,12061.51,182.075,0.0,988.104,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-26,0.0,12060.939,182.014,0.0,987.933,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-27,0.0,12060.498,181.965,0.0,987.803,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-28,0.0,12060.21,181.952,0.0,987.732,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-29,0.0,12064.12,182.294,0.0,988.163,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-10-30,0.0,12067.526,182.442,0.0,988.427,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-01,0.0,12067.874,182.23,0.0,988.269,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-02,0.0,12067.659,182.152,0.0,988.169,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-03,0.0,12067.421,182.082,0.0,988.065,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-04,0.0,12067.181,182.04,0.0,987.972,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-05,0.0,12066.848,181.977,0.0,987.863,99634.0
47,Indus,Panjnad,Sutlej,Ind17,2017-11-06,0.0,12066.452,181.9,0.0,987.692,99634.0
